RE	best_category	fraction
SBSB	full_length	1.0
SBSL	full_length	1.0
SBSS	full_length	0.9995693367786391
SBSp	full_length	1.0
SBpA	full_length	1.0
SBpB	full_length	0.999128929093844
SBpL	full_length	1.0
SBpS	full_length	1.0
SBpp	full_length	0.9984046335803578
SLAA	full_length	1.0
SLAB	full_length	0.9172983756055857
SLAL	full_length	1.0
SLAS	full_length	1.0
SLAp	full_length	0.9599878091257401
SLBA	full_length	1.0
SLBB	full_length	1.0
SLBL	full_length	1.0
SLBS	full_length	1.0
SLBp	full_length	1.0
SLLA	full_length	1.0
SLLB	full_length	1.0
SLLL	full_length	1.0
SLLS	full_length	1.0
SLLp	full_length	1.0
SLSA	full_length	1.0
SLSB	full_length	1.0
SLSL	full_length	1.0
SLSS	full_length	1.0
SLSp	full_length	1.0
SLpA	full_length	1.0
SLpB	full_length	0.9962304401515469
SLpL	full_length	1.0
SLpS	full_length	1.0
SLpp	full_length	0.9981830390646601
SMARCAD1	full_length	1.0
SSAA	full_length	1.0
SSAB	full_length	0.9109767662399242
SSAL	full_length	1.0
SSAS	full_length	1.0
SSAp	full_length	0.9844749981552992
SSBA	full_length	1.0
SSBB	full_length	0.9987263167619285
SSBL	full_length	1.0
SSBS	full_length	0.998967573427952
SSBp	full_length	0.9995206136145733
SSLA	full_length	1.0
SSLB	full_length	1.0
SSLL	full_length	1.0
SSLS	full_length	1.0
SSLp	full_length	1.0
SSSA	full_length	1.0
SSSB	full_length	0.9981824612738044
SSSL	full_length	1.0
SSSS	full_length	1.0
SSSp	full_length	1.0
SSpA	full_length	1.0
SSpB	full_length	0.998708994886224
SSpL	full_length	1.0
SSpS	full_length	1.0
SSpp	full_length	0.9997278170930866
SpAA	full_length	1.0
SpAB	full_length	0.9193416858180741
SpAL	full_length	1.0
SpAS	full_length	1.0
SpAp	full_length	0.9818408807172853
SpBA	full_length	1.0
SpBB	full_length	0.9974100687843784
SpBL	full_length	1.0
SpBS	full_length	0.9988889848492326
SpBp	full_length	0.9964944002421074
SpLA	full_length	1.0
SpLB	full_length	1.0
SpLL	full_length	1.0
SpLS	full_length	1.0
SpLp	full_length	1.0
SpSA	full_length	1.0
SpSB	full_length	0.9986218542531464
SpSL	full_length	1.0
SpSS	full_length	1.0
SpSp	full_length	0.9987977588914863
SppA	full_length	1.0
SppB	full_length	0.9988412499889793
SppL	full_length	1.0
SppS	full_length	1.0
Sppp	full_length	1.0
pAAA	full_length	0.9589460784313726
pAAB	full_length	0.01443738391092305
pAAL	full_length	0.6695160199249739
pAAS	full_length	0.18431128553651766
pAAp	full_length	0.14350386874444615
pABA	full_length	1.0
pABB	full_length	0.32308975581139543
pABL	full_length	0.5815173527037933
pABS	full_length	0.9280293707441136
pABp	full_length	0.5432190185279462
pALA	full_length	1.0
pALB	full_length	1.0
pALL	full_length	0.9739798040921297
pALS	full_length	1.0
pALp	full_length	0.989713829525915
pASA	full_length	1.0
pASB	full_length	0.9971596387478305
pASL	full_length	0.9977477477477478
pASS	full_length	0.995211364417459
pASp	full_length	1.0
pApA	full_length	0.9976415094339622
pApB	full_length	0.26795771806665053
pApL	full_length	0.9241540986168633
pApS	full_length	0.9348505530713109
pApp	full_length	0.7416285153695226
pBAA	full_length	1.0
pBAB	full_length	0.42865616638901505
pBAL	full_length	0.9913288288288289
pBAS	full_length	0.9931595881595882
pBAp	full_length	0.6167118694887765
pBBA	full_length	1.0
pBBB	full_length	0.9928298897403562
pBBL	full_length	1.0
pBBS	full_length	0.9994432071269488
pBBp	full_length	0.9969409548324519
pBLA	full_length	1.0
pBLB	full_length	1.0
pBLL	full_length	1.0
pBLS	full_length	1.0
pBLp	full_length	0.9982014388489209
pBSA	full_length	1.0
pBSB	full_length	0.9986435878699306
pBSL	full_length	1.0
pBSS	full_length	0.9994612068965517
pBSp	full_length	0.9975009741445171
pBpA	full_length	0.9965634115521333
pBpB	full_length	0.9970556170757041
pBpL	full_length	1.0
pBpS	full_length	1.0
pBpp	full_length	1.0
pLAA	full_length	1.0
pLAB	full_length	0.6503003729749737
pLAL	full_length	1.0
pLAS	full_length	1.0
pLAp	full_length	0.7612554112554113
pLBA	full_length	1.0
pLBB	full_length	0.9877846277174431
pLBL	full_length	1.0
pLBS	full_length	1.0
pLBp	full_length	0.9934316569954869
pLLA	full_length	1.0
pLLB	full_length	1.0
pLLL	full_length	1.0
pLLS	full_length	1.0
pLLp	full_length	1.0
pLSA	full_length	1.0
pLSB	full_length	0.9962297304776135
pLSL	full_length	1.0
pLSS	full_length	1.0
pLSp	full_length	1.0
pLpA	full_length	1.0
pLpB	full_length	1.0
pLpL	full_length	1.0
pLpS	full_length	1.0
pLpp	full_length	0.9976693980944957
pSAA	full_length	1.0
pSAB	full_length	0.4565727350380132
pSAL	full_length	1.0
pSAS	full_length	0.9900743805723856
pSAp	full_length	0.8130933226065968
pSBA	full_length	1.0
pSBB	full_length	0.9948002754820937
pSBL	full_length	1.0
pSBS	full_length	1.0
pSBp	full_length	1.0
pSLA	full_length	1.0
pSLB	full_length	1.0
pSLL	full_length	1.0
pSLS	full_length	1.0
pSLp	full_length	1.0
pSSA	full_length	1.0
pSSB	full_length	0.9991176732011721
pSSL	full_length	1.0
pSSS	full_length	1.0
pSSp	full_length	1.0
pSpA	full_length	1.0
pSpB	full_length	0.9983373840035352
pSpL	full_length	1.0
pSpS	full_length	1.0
pSpp	full_length	1.0
ppAA	full_length	1.0
ppAB	full_length	0.5487035496394896
ppAL	full_length	1.0
ppAS	full_length	1.0
ppAp	full_length	0.6318762569501952
ppBA	full_length	1.0
ppBB	full_length	0.9976079150039107
ppBL	full_length	1.0
ppBS	full_length	0.9990328820116054
ppBp	full_length	0.996604634285418
ppLA	full_length	1.0
ppLB	full_length	1.0
ppLL	full_length	1.0
ppLS	full_length	1.0
ppLp	full_length	1.0
ppSA	full_length	1.0
ppSB	full_length	0.9978702285999146
ppSL	full_length	1.0
ppSS	full_length	1.0
ppSp	full_length	1.0
pppA	full_length	1.0
pppB	full_length	0.9971183078899022
pppL	full_length	1.0
pppS	full_length	1.0
pppp	full_length	1.0
